,user_id,name,review_count,average_stars
23160,OZVV3oAhtouE0bpW-HFKmg,Kym,19,4.58
23161,kkRrynBu9-gNE9Vzygt5Fw,Elizabeth,9,4.11
23162,k1QPSFK2KMH4BvHcVd_rYw,Liz,206,4.13
23163,_v0ITWUK0AQAq3SI4oy2cg,April,24,3.16
23164,wTos7CJWG89GyQHWoJWjYw,Jaleesa,18,4.0
23165,9fn9EdcmkR3bbxnnTAdHFQ,John,3,4.33
23166,kG0maavwbSYsm50ZUScYcA,Erica,22,4.25
23167,OBMcKyC1I4qThczQ-WHlpw,Nae,128,4.48
23168,nKFWqN99BT9XNI7XT7QxbQ,Michele,330,3.69
23169,VwDQtkjYgNjjwr9KDQJW9A,Julia,3,5.0
23170,v9G7rW2M9cxefv_NUGuSiQ,Marc,7,2.43
23171,eGnJ38UgtWIs9z7ME4z28Q,Zoey,110,3.66
23172,T1RwPkYFRoq0SnrqhnB9yQ,Jina,16,4.31
23173,780vGfc4EVAFHVqyy_Fz-g,Jeanette,298,4.47
23174,IxhDDmdyYbfgwn1SklA6Gw,Julie,178,3.96
23175,LY7U0-hj6j8TdY1tPJvFVQ,Adam,100,4.5
23176,spQatUCQ0iTm6joyZXf1fw,Javannah,10,3.91
23177,Od3fYizsAOIbWQCF5bTo4w,Olivia,35,4.27
23178,XXfbeSPgk49n_HiFefQYiA,Jen,31,4.65
23179,9dRGrDXhAvVNDxo3AuRS6w,Clifton,10,1.73
23180,v8h8bAQcySrBeiQHL44rzg,Kari,7,4.13
23181,250xwCzgel3XU2w50B5i3g,Gabrielle,14,4.0
23182,9jl0tHoRUjaX_XLBhHoTAg,Ruth,5,4.6
23183,WCu48ZA7XDc7zIJ25HfqIQ,C,12,5.0
23184,PThWHfiHGbwnfyPDBx0H-A,Katie,5,3.4
23185,0tEp-nloTUl9ECuxD1wzTg,Emily,121,4.38
23186,5WOU1Jfj42QjFsYMIWfaGQ,Kirsten,12,4.23
23187,ESVUOCTjSXqmEYs7SwcRuA,Grady,11,3.08
23188,4mj7yphYab6wXvkFhrISTA,Pat,15,4.73
23189,3Pa1I6TTzyjYJCtXBZjf0Q,Linda,8,4.5
23190,_2-Z3wxnh3RqQXogLg9rZQ,Pedro,11,4.27
23191,jXC8iiJ6NLS62wZnyzOprQ,Shayla,6,3.0
23192,CR7KfKDtCQ1oO9OMA2neqg,Briana,72,3.52
23193,8ACUuU_d4g2uU0ROYad85Q,Leslie,6,5.0
23194,GEK4uOgYQ4-ecihjRhV51g,Jennifer,326,4.13
23195,zETW-5kK1WEnY7isqSnC5g,Macy,4,2.6
23196,Sgu_BY2PzgFDbXz2aKZuag,Christa,78,4.48
23197,30mux9P68rd7Dz0-jyuePA,Katy,4,5.0
23198,XVdY6HAbm5pg6tpSykzf5w,Heather,3,3.67
23199,X344Nbn5af0EwrT8xufeLg,Jimmy,5,3.86
23200,KYrUSiMRiL4Z7h_r-GtSVg,Lisa,3,3.67
23201,OO36qaZKvKVwg_Jk-x5vUQ,Sayre,12,4.5
23202,AOWO9bKnUP6-cahyN8Kp5A,Alycia,15,3.13
23203,sHwRZgVCyVBgVsnKHnSIiA,Kaitlyn,12,4.0
23204,bCKuSxrD5wc27OLeG2-yJA,Kimberly,3,2.33
23205,Fw_IZuDF0msBa0ctATvfiQ,Lauren,5,5.0
23206,-otMbCCvaOHaKA2qRQwBuw,Kara,3,5.0
23207,ZQglJsk6SvEGF06Jq62YIA,Steve,363,4.13
23208,pYYZoe9sobwHhEMbh3Y9xw,Taylor,36,3.19
23209,6SmOQVBkH-z8fkQud2B8oA,Brittany,3,4.67
23210,mDMch9R79Ne6d3c8Y3skLw,Annie,12,4.42
23211,K_rXiGlX9oPZjJxudUckug,Tammy,97,4.01
23212,1xXT3xCL2KGcROEgp3F6ZA,Renee,66,3.79
23213,GampEliiJd0QFt6tGNJS4w,Julia,27,4.36
23214,fwU0yl8zq-7NeuYZElAHJw,Whitney,22,4.55
23215,vOuuzR-XHpwEpRZ-rgzN0g,Molly,12,5.0
23216,TZ8Dwd9_rBzMLK0ZuRd9XQ,Jasmine,9,4.5600000000000005
23217,cs38QHfhgkQtJkpux5p3bw,Dianna,31,4.42
23218,mQjB-A-mqwAqJXWOxBgg9Q,Mike,3,4.2
23219,_tiZlz_FsyrrS-zKsgzywA,Den'Nisha,3,1.0
23220,-xpDM-9hFZ1Sh1ga25bqnQ,Ethan,5,2.8
23221,Jl7OBSPYBeEdlbVE6ECYNg,Sara,8,5.0
23222,p6xb9gkc_3IhvnZ3YjTWDQ,Preston,93,4.7
23223,AihRwVYBsUioWltXWMXdLQ,Brionne,70,4.58
23224,NP1JwKWeviZ9zbDurQGsrg,Poupae,16,4.06
23225,2FCLeEpbC7uZ-h4_dG-ftg,Eileen,124,3.98
23226,JUYNFJ1N7I1eCvtS8xzg2Q,Tawni,13,2.5
23227,WuKCHt_GSf0W6KEuUxJqaw,Hannah,8,4.5
23228,Ld3Si3mQ6rDcPKnhdyUhfw,AuBriana,160,4.29
23229,dRn6VJrXLZ9_IAKcwyX9qg,Amanda,12,4.15
23230,CPNNzhyzRwqpFAzLXrAflQ,Tyler,7,3.71
23231,8bsfM7_Z779zdL-Achm2qQ,Mike,20,2.37
23232,adOuy0TTnOtYYKrUURMOzA,Keala,62,4.29
23233,mNnzpy2G1w-9LoFbNANmmw,Chris,3,4.75
23234,908_OQ5T6VPuDX4rYIEYsQ,Nelson,73,4.66
23235,6AFEblCOaK6VwpHb-d9RGw,Xian,21,3.75
23236,UNyAubtAHVjkYMxS9rzh_g,Kristina,4,3.75
23237,RiSyOnD8jGziiGZGRCw-aw,Caro,157,4.05
23238,h_naEPBjCoEaVKuUFKC4Ww,Cynthia,271,4.14
23239,I0_quBqIYpcYxabUdTA0Mw,Traci,6,3.67
23240,P2KwM1UOQAONmgainUtTPg,Layne,17,3.0
23241,IohOt4q98o7gGVs8uBGnTA,Amy,4,4.0
23242,4R0VR2obUUbieOf19apCxA,Marissa,58,4.79
23243,fWeNBEZZQFCj13il1grTbA,Mariah,82,3.0
23244,7PuZszq4u4c7xQMIFijzAQ,Allison,12,4.58
23245,mRghc6cj0ITog71GkpPmIg,Heidi,17,3.56
23246,6oXhWN0do6NIKwB6xOVHcQ,Mandy,215,3.98
23247,YiiDQA5QLsoh6Je19qRc7A,Mimi,3,4.67
23248,uWr4jUoG17czXolUskzLMg,Mike,11,4.17
23249,4b8_y5Sazuk-PmW7VAoqTw,Vandeveter,15,2.87
23250,4BTy3FWu5BCy8a3sTjZdjw,Cindy,46,4.47
23251,aKaKoxXdQ_IuRxf5-UHTMg,Eileen,16,4.69
23252,S4Pf2OoZuPO42tdxX1h7VA,Ryan,7,3.43
23253,AYEPj8xz7Ng1NSsei1Yy1g,Jeffrey,3,3.67
23254,OlIIGDIjN-2QvApemaMBWA,Laura,7,2.86
23255,gCJfKBCsx2UYW4IPXv_l_w,Bryan,10,3.29
23256,w8y1l4_tdNaJlYCBf2sjYg,Poushali,58,4.23
23257,vfhu9pLi1LdD6QwvYnB6UA,Ariana,12,3.77
23258,i9TaYDMO88T5mpEgH9Db5w,Layna,14,4.32
23259,nb-QTqNJItG47_cIZX8k5w,T,12,4.14
23260,1fJgwabaTvlv1XKM5piR0A,Laura,56,4.64
23261,gKMOnt932tfq_frpP95vQg,Tori,3,2.33
23262,8zgB0DKkG5hGoJqdJyMwFQ,Bri,3,2.8
23263,U5xOdeSLGXEVoUa1fSen4g,Sae Rheen,53,3.95
23264,C-9CoNBcFY6F-NjZlRef7w,James,133,4.47
23265,g-ZB8AHLD2BCR8k9zsz-eQ,Lori,13,4.77
23266,pPrhmjHAr1OHStcNhjhAPw,Libby,3,3.67
23267,Mzma1YVZWIhz0xuAqBnf8Q,Larissa,19,3.8
23268,bhgW8o7Y4sOVmu_w1qICyA,Jamie,13,3.85
23269,mmHb75wJk38kvhMSssAgHQ,Grant,29,3.73
23270,pMz0KcAxlOPpaof_lHJ8lA,Michael,11,5.0
23271,7nG3xVPgNZlYxt_f48cZLQ,Courtney,32,4.5
23272,Qm5c5zoMoWa6oLbi_1yadg,Sedona,6,3.17
23273,f8pu8-G_dXoHGB8FGmi60w,Ashley,15,2.53
23274,c6xp2cUBKYZkyvxD9RT2Ww,Andrew,5,1.4
23275,B0YhmOm8IBQBpNMvwMYSrg,Clint,73,4.04
23276,fJwD5mi_keWnyTVJ6Ba5iA,Matt,11,3.54
23277,PjmRQ-7hSJvv5H3KQlMdhg,Amber,19,3.7
23278,uA7UmUsHcaZijnPvADD39Q,Angela,13,3.67
23279,he9r4F-3bta94yf7i7D4RA,Jad,6,3.67
23280,DeQNe5eh4iKmWYEeERwWfA,Rochelle,6,4.17
23281,VamBc2CLnE2mRiV0TbC8Gg,Ashley,75,2.44
23282,C4MYs4kvKodv4LL5g6gPMg,Ev,11,3.31
23283,ha21T0DocbBOKweiWInz9A,Chelsie,4,5.0
23284,_ywCAUGUt3nwS6nA_wbs5A,Jailene,10,3.3
23285,KqKq4pDWrvQZapKfDWjIcA,Celine,26,4.31
23286,_DuAg8B0dvF0U5SU1Tewow,Alexander,9,3.58
23287,JjWyip3v56T3-C8nSOsV6g,Jody,80,4.66
23288,UccfivxoCJc_qBywLXdGpg,Jen,335,4.08
23289,zramV-hHy_zmAm1WQqNnTw,Robert D,3,5.0
23290,9-sfZC204MD_mwX1nV_zuA,Erika,99,4.23
23291,xQvA0SWL_OUjBCpZyBLuVQ,Shelby,3,1.0
23292,HHA5I-avc5ZqwwHup1FShw,Alix,7,4.29
23293,CeP4AxEQpOsdLLhxRU70DA,I.,25,4.5600000000000005
23294,lAxH-EZPuF_lExYzvUJPLg,Rick,11,5.0
23295,5OeEA67G0hJWkE2InqiUaw,Will,407,3.88
23296,rplV6InRiKaMCq9ViZ4Mww,Dan,4,5.0
23297,kI1jJdj-kA9xYxQrocO4dg,Soojin,78,4.68
23298,O2JL6QiTNQPplNJ3prec2Q,Paige,259,4.05
23299,UqbnGiOpb4Jh1KVfhU7_NA,Will,9,4.62
23300,TM0JdoLX52IKrbFx-_vs3g,Alex,5,4.2
23301,LHVYMSqafFW1OcTKowHCGg,Lauren,16,4.25
23302,pVMoZDt0ud8in95_Bvv4-Q,Darcy,7,3.0
23303,zWrLntHB2OTKjOWMFI9Umw,Kim,260,4.08
23304,Dxo4MrAf72nHCLmLw77coA,Katherine,263,4.44
23305,HdP2mv2hu7yNTLhDcVWfmw,Fellow,21,4.52
23306,PMxWHhZ8I_V72a84EQgnmw,Audrey,254,4.4
23307,wm3iC9hzq4NrWYhhxkPUgQ,Unhappy,5,2.22
23308,RIl6rmCMB4kD6s1HL_h-mA,Haley,6,5.0
23309,jEh8grZazE-Xr-gUdmil6w,Amanda,53,3.98
23310,xkieyHFMau7NMgjMUFz3dw,Katie,9,4.0
23311,-Kvf_o0DfB2grHXkr8vQBg,Rachel,19,3.0
23312,yyZZpqPOg3M3Jk9vZxaeug,Nikole,104,4.3
23313,8NcR_a-SI6VuQiec2Jru0g,Sarah,12,4.83
23314,a6x9xBDWuUDHYVtSMamjbA,Kenny,26,2.81
23315,Rok1x_CG3qt7_mC8Ne7agw,Sherry,203,3.91
23316,2dufQ7tIBWUTjvHWDheUjg,Amie,26,3.96
23317,0XVmEbkZMDklNExw7NtXjw,Jessica,7,4.25
23318,KUUwwqdJb09-T-RcH5X3CQ,Alex,13,4.46
23319,ktyoA2yHHTW-mhNRhYTqEQ,Erin,9,2.33
23320,t4sYHqqn8rASlDLlcHrGIg,Alicia,58,4.46
23321,rxDVHdRqOXMVOiWliI_Uhg,Carolyn,4,4.75
23322,8Is_52OiDkRWZPAB42ACSQ,Samantha,7,3.86
23323,A6GxZn5KmgQnOI_PZamFlw,Laurie,5,1.2
23324,MrGwPJsm-ka8JUoysOgAuw,Jocelyn,12,4.25
23325,hS6hwEfSQ8AnwxWPuAgNMQ,Chelsey,5,3.6
23326,3xSglGfW0ZxtJp0vbv3NhQ,Kelly,297,4.11
23327,sW0fc-G2-osKJK6xG6Vftg,Vincent,4,4.0
23328,_0XknTFzKjkvihafRzYNGA,Racheal,61,4.7
23329,f0cwyyDI3ka5CwFAGuywsQ,Christina,3,3.67
23330,Dm5JQaAecOkhbTIAaeyt5w,Danielle,9,3.4
23331,9LtRKwgaSpMY6wXWy4fcWQ,Damian,836,3.68
23332,_dwbxUNxH7Lw_EByaODGqA,maria,20,4.83
23333,a9bhtZmNI2ebzzocDC3xOw,Frank,36,3.97
23334,dBm8wfFMrFeM0ga95Hlqhw,Julia,130,4.44
23335,dl_zO_5XMpLD4-KzxkmHeQ,Jill,8,2.78
23336,7Vdn10X3KoqWwEISLLcuBQ,Melanie,3,5.0
23337,4eEoLgAwP1tK3UipLhv72A,Cory,3,2.0
23338,lNzijVjjgorGZaVSzk5t2A,Bridget,42,4.72
23339,KHZgdvNRDjLhT41ZLORORQ,Abbigail,3,3.75
23340,gRqgb1wOTYK0NiOaVSgKJQ,Brady,3,1.33
23341,0ofRQT7ohC2UyYYlTzl4ug,Michelle,9,3.22
23342,5GTA7Nh9sIlT0XppGekQJw,Ali,51,4.3
23343,Q4A6svu9ckkpVd7LaS-DfA,Mike,11,5.0
23344,j2KkThhe_VNGiVOmpQSV-w,Joseph,11,3.09
23345,7wJ2DpiOMQHCbPfqXkhk7g,Jamie,50,3.86
23346,krmWIRCEZKcuRzJMeTEEZA,Wendi,24,3.36
23347,wb0v9qu1i1UmbHyDi1iqFw,David,6,5.0
23348,lnbRZrOei4CF0kZ-J6ROcA,Ashley,74,4.49
23349,CA2zcDgk5J-GxsfJ2Vk9Tw,Maryellen,15,5.0
23350,Ks1pfVhvS4KhW7_Bwjselg,Michaela,5,4.6
23351,-z58C9MxJ_QZ3w2vZ165RQ,Brittany,20,3.3
23352,iQcwEWIi42YuYRrJHqIEvw,Andrew,12,4.13
23353,9nhqoFnN8qWjv8W1y4n3xw,Michael,205,4.64
23354,q3UFIqJxp3OmyELKVP-3_g,Melanie,111,3.79
23355,jV7tlcJ9oTLwnbcWgs7CHw,Alexis,185,4.47
23356,ZJWzbSHBqxMOlBPtlbT4og,Dave,4,1.71
23357,0f0rJvJxN59vfRiiW6sJdQ,Lauren,5,3.6
23358,M0k0n91x74lsHL0IGc8HhQ,Erick,8,4.5
23359,5heE7UD2szpj8pALNX_QxQ,Esther,182,3.6
23360,hjgUlH_NwVd-1pWVn8JRDw,Karen,129,4.35
23361,0zy2iCjqhM9Ye9ZUbKcIDw,Nick,6,2.5
23362,1ekNQviwGGa1OM-GcAn3qg,Emily,10,3.58
23363,lJKH16uI7w7jXKpDaSBkog,Danny,272,3.9
23364,xBBug6cqOBegIIQfq-qwGw,Alexander,13,3.92
23365,4zMiFmw8TQgdYa9oKDwfTw,Cathy,18,4.61
23366,9Am1uhexQ4RyVmFgnTVZJw,Neil,8,4.88
23367,utx0JQVAwsXaedVV-xPZjw,Jenna,20,3.31
23368,BlpDOl_hbZpihOogEv8FqQ,Galina,13,4.38
23369,cJUFk6AGC2DaikVaoRrdLQ,Erin,5,4.0
23370,PBr5MNZVBAqkycRQrw6FBw,Chelsey,118,4.15
23371,x-rk1fXUxJ-j4Lc3UTl8Rg,Brian,121,3.59
23372,mOODGE6Nfq5o-1nGecuo9A,Melanie,5,3.8
23373,KVCW8CXlycUtA0GqoN4VSw,Remy,60,4.05
23374,VXzBFWtI4vU6aIbWJtxINQ,Elaine,6,5.0
23375,DG1pYyZKrZPcF9f5LZv1Nw,Lisa Rae,5,3.8
23376,QcmbFEXEE3jykccYnx25jg,Rachel,4,1.83
23377,M7h-UBX5Z8SBoiVJV8Q1jA,Rosmond,524,4.4
23378,4xF0KL0G5UDWBHOQhB1i7g,Lena,4,3.75
23379,iKonwqEPOFd-nMr20_jncg,Chelsea,9,3.33
23380,X2G5PKRFAE-tGaZZv3XEDA,Lauren,151,4.19
23381,52iJSLXwAX2DWhP49RSh9w,Frank,461,3.88
23382,6HTggYVAn_2D29lfDvqc9g,Kelli,12,5.0
23383,kz9ntrewK1fDrTrG7fFRpw,Michelle,47,4.51
23384,9AfmTgoJZ65e5PFT-z76sA,Billy,159,4.13
23385,lWzaYWSlLKKRHwf7s-ohlg,Tim,3,1.0
23386,_GoIs5N8x0VLFcrNeHb5dg,Esteban,4,1.75
23387,tdS1IG7KZOKs-Ia_FncedA,Sara,8,3.5
23388,IY1sz0GU0HM68LQaYUukLA,Tom,4,4.5
23389,0M37kDD2fuuwPM2YPCrTmw,Shan,49,4.08
23390,JMeFBLSffkLVCzEOiyRZ1g,Sandra,13,4.86
23391,pdJWDv7roMTuVx34v6bBSg,Regina,24,3.72
23392,QqhCi59_W2H-iT-Jue6gdw,Andrea,3,3.67
23393,9thJqsSeK56_ZOVHjvFv-w,Laura,11,3.21
23394,RX3okZQEQ_WxHC3qbnvV4g,Kurt,10,4.5
23395,S5ffI0U0gz-9T3fPQZgyBg,Sandra,18,1.83
23396,jH7up9Zqtd73uQ3gyYTGdQ,Lyvia,16,4.06
23397,8tINH34HENjdqK7r2KrTrw,Stephen,25,4.5600000000000005
23398,pBjZcDNWkaL2zf9ZsnlP9g,Alex,28,4.58
23399,QutwOb8Xeo-1dbho0OiYCQ,Christina,235,4.21
23400,wXdFpc5hPb6eMF9d-LwsaA,Kelly,4,4.25
23401,fCa3UpSJeEDoFTq38OoFXQ,Xuan Hang,24,4.29
23402,khZWKjMarW-oH3vwSQMAaA,Carlos,6,4.83
23403,sU7zZ2ssD8F2gKxFoUZumA,Jose,7,4.11
23404,AoidBC3ArAQkYv-RDALRZw,Maryssa,104,4.26
23405,X0N9PYu5bsT6k0hEVBom8Q,Christina,7,3.86
23406,ZV2tyELbY2HJjTTBxBNjZA,Ariana,71,4.1
23407,U20nmFu9R1F4OJ2P6v-f7Q,Melissa,221,4.1
23408,eBgZsWe63Wa4hkWhF0qW9A,Ryan,9,3.44
23409,F9PUJHyE5LpWFz_9Tgv0vg,Heather,48,4.32
23410,2rb1o-HdEWix4kZ-x_kLGg,Alice,14,3.87
23411,xaJlSIcWtQdFyovOIBWg2g,Alivia,13,3.71
23412,nQyKR-5Tw2bM63P6_ClesA,Brooke,87,4.39
23413,U93MeObfT1H1pFDujYYyGg,Thomas,5,2.33
23414,PCz10oNULtJlhzsSh9q5_Q,Kristi,5,4.2
23415,2QhNb0xJ9Qsi6BWIdaSI3Q,Rebekah,23,4.7
23416,-wL0ftPfTKm1ScEaa-j8rw,April,98,4.27
23417,mSvshlL6kL6Ux6xyrtRFyg,Sean,8,4.13
23418,_b_HJufUriyxh70RC8ZS-Q,Scott,113,2.64
23419,Z0yIwLN7I_Z9zo2k1Q1Bjg,Fidu,5,1.6
23420,QQHoAJmT8HeObUFxwQOtkw,Deanne,165,3.5700000000000003
23421,fJ92BIPkeB7Ajz0cx227zg,Veronica,23,4.3
23422,zeP1Rdoq2sPULERWhictWg,Diana,110,3.71
23423,57gkpaBlLz6fVwSc57zQqw,Philip,28,3.96
23424,e0ocEDAmd4bBwci8esVmLQ,Willow,6,3.5700000000000003
23425,VFz8ZpwCudcGkjc1NG-uEg,Allison,22,5.0
23426,EnteKI_DZNvyY3YgIVyFqA,Aida,12,4.42
23427,jFQn92ll0xn9j9g4rX5KeA,Allison,14,4.36
23428,JS4ERgTvSb7hA_mw33bGQw,Christina,18,3.75
23429,1rZRIM3YuCdXUVOryG9geg,John,6,5.0
23430,WVf2a8pQ85HGrRfZXcOMKA,Alayna,7,3.43
23431,xdckId-UmQKFETsT5SUg-A,Kristen,6,2.17
23432,BMQdtJvXKJKye4TKQgH_sw,Ally,5,4.33
23433,A5A9yD_5phXVJ0LcwhaDug,Mitchell,6,5.0
23434,Rz4DaYB7JaqWKvQbNS-vPw,Alexandra,39,4.89
23435,-eXgPSG7YdQ6XF_P0zrllQ,Jennifer,156,4.16
23436,KOSD_BV6hb3WzGcxrao7xw,Kah,3,5.0
23437,2nXEdrrNLuO0KVoeb5QdHA,Sophia,3,3.67
23438,DAu9B048HSacIta7dVwLfQ,Kemberly,4,5.0
23439,Rpv1IkyKLJ7HM5c_-vVhug,Brian,3,3.0
23440,D7MZ8zEkmzliBVvM8wptpw,Brian,107,4.48
23441,3Ob5GsgWl1hUlkMezfZw4A,Sabrina,113,4.47
23442,4sN-nbB4XGxVdG2nt3EMiw,Aricka,78,3.53
23443,xw2iHw8qRMcZrHLxQc5sdQ,Justin,19,4.14
23444,_lBWD7GMlvJIg8cVYIAocg,Leslie,273,4.5600000000000005
23445,ziT4N2Ef2xPn9aItvXWy1Q,Lisa,19,4.0
23446,TjZMDKy-DXZ-SIgKf6HaZw,Jill,53,4.85
23447,lD1CR4Ybv6-8KRiLz4BARQ,Cassandra,67,3.9
23448,FNLMGTCHFXD4k6ov6rivuQ,Victoria,216,4.54
23449,kGYdzuAQ69BIhw2mbB39Rg,Janet,4,4.0
23450,LzwzHL1ukJ9-1PualbFIUA,Kelly,10,4.27
23451,8OB2hA_8LjkCk8GJ47BI1w,Paula,8,4.13
23452,h1-5_2w8yYn3JhObC2OciA,Angela,13,3.67
23453,-hDQwq05gj2VjJQjUa0edQ,Thomas,12,2.46
23454,1s0Xcw_kwGZ5p0vI-nSbtA,Rachel,241,4.01
23455,kFZdneq60Puc6LNf64m8bA,Allie,5,4.2
23456,9uaKeyGb4yIU3KBJeClyvQ,Sherri,13,5.0
23457,Ri_Q8mFiqBw0M3HEswL-4w,Jessi,88,4.28
23458,ssMZVWg866SBKJEfmyprcg,Jeff,3,5.0
23459,phErHVHx9WBRYeyGVmuFUA,Jessica,13,3.93
23460,9qh7Y7Qk8kDi_0LgQPpG1Q,Robin,123,3.85
23461,n2Ulf93SSMPxd7tlaLaseg,Tiffany,3,5.0
23462,hCapLLiEQZ1n85hIYhO-Ow,Stuart,129,4.44
23463,ZBg5Cl-JxhmM_Ycd7NbvRw,Robert,42,4.71
23464,37RGsJbLlV4ywWmgH_6nwA,Patricia,15,5.0
23465,4W10B_TvpeyvNLKJSEARSg,Paul,4,4.75
23466,FWYowGWuhosWQD8rI13ZEQ,Hope,9,4.5600000000000005
23467,R1lmSpxBayiLnz_TlUn1-w,Sharlene,183,4.26
23468,5xC6KWb5B7syDLazmWdWYQ,Andy,3,3.0
23469,ZTkOdMJZOi-lwHouJBsAHg,Jessica,5,2.6
23470,wBsWMzaMCRxonScSY3hqOQ,Michelle,17,4.22
23471,TrbhYiBYp8T6IRrL9ndn3w,Jordyn,4,1.0
23472,ofm6RjMWqzzxkWGavaQg9g,Doshia,10,4.8
23473,2twkj1CxFvmjyCFTtvoP8A,Tabitha,5,5.0
23474,1d2F46Izlgir4O4j9XpOkA,Crystal,3,5.0
23475,pdHxoVlNTHFZFPs1ELiEjQ,Gabrielle,7,4.43
23476,iTxImstl3cGgZCawWAiLJA,Kat,4,5.0
23477,eCl5_6mKC54Mjk392xUgWQ,Nisha,88,4.48
23478,1HXrYDiP89tq6AcBYd1KIw,Kimberly,9,3.44
23479,fyaYNtlbNWdtnUym5CIzqA,Ruthi,46,4.3
23480,H79dk6AwKVD34w1EPlc2Uw,Gaby,19,3.7
23481,wxb_HFH05TTDudCzZoRYxA,Robbin,5,4.8
23482,kPpMF71HqI_1wJMVlFshfw,Krystle,110,4.71
23483,54ALqvSwmcHGKvdtBYD4hA,Nina,210,3.53
23484,uKuigHfkZSoWf5lcnpwFpQ,Andy,5,3.67
23485,UwjUF1CZSOeHA3fGbnNxNA,Regina,12,5.0
23486,9sNLVOVoctCwZHCSWf8Djw,Cristina,118,4.21
23487,IZ0MtisNHU5g5F-LCtYW4w,Erik,16,4.76
23488,CIOHRLq-zLrhokukPRkFqA,Lia,6,5.0
23489,CyMpTNKOQ4ecW8P4Smsaww,Alexa,287,4.01
23490,L70WtkdhgQVdA2EUUsEM2Q,Marwa,10,4.4
23491,G9q3opSPibLu-aZ9yn0rvw,Bailey,8,2.3
23492,jiiJJdzNorGCJf8KP2GvkQ,Andrew,234,4.07
23493,UwE3Kz812EeUEK1kMzMVSA,John,11,4.73
23494,NaA5_dWorPweyYQr5fFB1w,Estefany,315,3.76
23495,kaij8B6O_up-NdLylOuWcg,Samantha,171,3.79
23496,hBNliEypJvKs3XX_Qpc09A,Kyle,122,3.68
23497,1pXUFXIf0u3x9RMVAZYlbw,Kristine,85,4.83
23498,mJI4a5BzfqdzIH9ar5bHYg,Cassandra,8,5.0
23499,CUza7HP7LhAtT-oPfrCDiA,Nina,104,4.21
23500,FvttLdHHSEyItdgPauUJ8w,Romy,348,4.75
23501,J5eAnMMRXLfU9lE3Fs_4sw,Antoinette,117,4.51
23502,0VtWDOLdHEVBKvz5UWQ1Vw,Daphne,5,2.2
23503,SNupsCpndfSWhTOn45lTfg,Angela,4,2.0
23504,Z07Mv2CxEAydxrUhvz6LTA,Caitlin,3,4.33
23505,E2YblbmqF3WkC72HufCkFA,Jan,6,4.83
23506,llO83loo9gKglTBBMbVr4w,Lauren,5,4.2
23507,q0jKIIXJerT30zj9koAexg,Jason,125,4.09
23508,1XMbKAme6Q3nBnQnmVUV3g,Peter,158,4.13
23509,7lSvh4TEiMMbQ8Sbl8ca6Q,Jess,110,4.42
23510,fqwTR0wVRjagzS3LwA0HCA,Paul,150,3.98
23511,tHegFXQ0oxGqD27MWwv6fw,Serena,78,4.24
23512,U3qGSzHeThQQbK-Iptz-mg,Ashley,26,4.66
23513,dmBP-m0PQyidYtXx2SKtoQ,John,347,4.16
23514,Rzv1vU_dpoiO1hYKj3wjjg,Tosha,7,5.0
23515,5aMNrh3S4YTjWfHvMPLSbA,Agnes,3,2.8
23516,zVAZfr-DVMi1x_mmNo_cvQ,Janeth,106,3.66
23517,2KW_8si0EaUx7idK-SfejQ,Beatriz,6,4.33
23518,FHTmjP0SHhDlvFsmtAQ2mg,Aisha,133,3.83
23519,2I_1wt3F79ont3zbQVe3uw,Hannah,69,3.47
23520,MlWOOCa8ew3FD5Ded5DbcA,Sarah,227,3.85
23521,fz0jdXqa-ZGPK20rscBvGg,Ebonye,6,4.33
23522,S47Re4B1Qcftzc49ic3l8A,Tina,138,4.31
23523,9pZ8bC_zMhx4jBaHuws71A,Brooke,4,5.0
23524,Kroy-vArEeLzPRX38eUUhw,Francesca,5,4.2
23525,E63EaWymKW3VmUsv4gFAqA,Sarah,42,4.47
23526,I7JXWYgTGzd6aQ2F5ShVeQ,Kevin,11,3.09
23527,AcNTxl_ceOe_Tmsl8nyttA,Andrew,5,4.2
23528,StTAHEZv3yl25DVrhZjGOg,Kate,9,4.3
23529,r5WaHvM2cbX30I8oafaKuQ,Jessica,6,3.0
23530,3Rhgf5GpkWUP_mN2DpTBHw,Jeremy,61,3.8
23531,6JIR46voKJ4zerRklY8qnA,Mythilee,58,4.31
23532,BEYy5Uv699dfUgqhE2pjeg,Rach,3,1.67
23533,I-1wCP8KAD1Hom-PUtaVBQ,Jonathon,41,3.02
23534,S_5ahTYy0U9DMC4ePPsmYQ,Lisa,3,5.0
23535,9hVDqOn56eFFmXmZcpgJFg,Joan,94,4.5
23536,blYyYlWgy6NAPdzRHgbJhA,lee,104,3.75
23537,z9tIXBYpi8XtrZzHGWB4Eg,Patrick,5,3.6
23538,N-6fbO8o1CUJpeQfDihlRw,Melissa,10,3.73
23539,T2UB7Fo27fzD-9EYGUyBhA,Marina,194,4.29
23540,vUIlbShaa3lEkSLNQu-Vug,Chris,245,3.52
23541,Yxhhvnt-WIY-RdHDl5OXMw,Catherine,13,4.36
23542,vwpYsmLp-g_VWbIt-vR3Qg,James,83,1.26
23543,fj-DVFexdBychaM1DUUBjw,Maresa,3,3.67
23544,9DQZSKdl2Wx-ufoT-NyR3Q,Kevin,43,4.33
23545,3hiNnFuf4wCRTA3jHGA8Rw,Bofa,6,2.17
