,business_id,category,stars,city,name,review_count
8353,gdFcsJ5swnsyuFTzBRofkA,Salad,3.0,Nashville,Clean Juice - Gulch,14
8354,gdH0yhCQaHjBQ6vd0rYiSA,Breakfast & Brunch,3.0,Philadelphia,Krispy Krunchy Chicken,5
8355,gdKQAni9-25kc-jgyuBvbw,Pizza,2.5,Kulpsville,Carlo's Pizza,19
8356,gdncnN4ZcKbhuDn-ib_HYQ,Sandwiches,2.5,Florissant,St. Louis Bread,47
8357,ge0f6V1GN4nhPq0qGHozVw,Italian,3.5,Langhorne,Brothers Pizza,114
8358,geFqswYwGZ_XmuSJy3DEvw,American (New),4.0,Philadelphia,OG Pizza,133
8359,gebiRewfieSdtt17PTW6Zg,Steakhouses,3.5,Santa Barbara,Hibachi Steak House & Sushi Bar,488
8360,gemfdRJabGzAqfD1oLLC_A,Bars,4.0,Newark,Horace Shellhammer's,149
8361,gfLsBY-xsNE9-ktiTvTvGA,Cafes,3.5,Tucson,El Charro Cafe,400
8362,gfg96bJCxEiV50rfxyxeHg,Japanese,4.0,St. Louis,Wasabi Sushi Bar,19
8363,ggN8qLVTPG87nc7kdBOpUQ,Salad,4.5,Glenside,Giuliano's Deli,31
8364,ggNLqZxILZgGabRT_NPS_A,Breakfast & Brunch,4.0,Saint Petersburg,Datz - St. Pete,398
8365,ggPodxIkmJa0-U9haEH0JA,Breakfast & Brunch,3.0,Bellmawr,Times Square Bagel Cafe,23
8366,ggjaTiSkck_Xo76uR3agBA,Bars,3.5,Aston,Cocco's Pizza,69
8367,ggseWJhtnqxCpBKN433duQ,Pizza,2.0,Glen Carbon,Papa John's Pizza,8
8368,ggudF4V1EddKZHQou21Tcw,American (New),2.5,Brownsburg,Steak ’n Shake,48
8369,ghC8KaoRIe-B8pkKpsEVWQ,Pizza,2.5,Imperial,Papa John's Pizza,11
8370,ghsaIqQ1xY3cWtWWJ4QW5w,American (New),4.0,Reno,Old Granite Street Eatery,742
8371,giZiBjtn512erH6JX8kD-Q,Mexican,4.0,Fishers,Tijuana Flats,210
8372,gjALduh0HJg-xMHMm0Uz0Q,Nightlife,3.5,Philadelphia,Chickie's & Pete's,115
8373,gjCU_-A0bRP8paEpat2Kvg,Mexican,4.0,Indianapolis,El Mariachi,40
8374,gjCxTVItFxk46rCZ-YaiFA,Sandwiches,4.5,Santa Barbara,South Coast Deli- Chapala,340
8375,gjkw7CkbvSnovjpwkfsArA,American (Traditional),4.0,Nashville,Mixed Grill Cafe,52
8376,gjnbVIQfVv9AQ0AwauTTFQ,Mexican,3.5,Greenwood,Leon Mexican Cuisine,73
8377,gk3hzKydevLKZ2FVmJdt-A,Bars,3.5,New Castle,Nora Lee's,207
8378,gk8l75GLFUsFr0kS5uLtkQ,Chicken Wings,3.5,Carrollwood,Chick-fil-A,47
8379,gkNFqSreKexZxC0BTqS4uw,Seafood,2.0,Florissant,A&W Restaurant,10
8380,gkZ6iiEfnO7I2UzOHbkzrA,Bars,3.5,Wilmington,Ulysses American Gastro Pub,248
8381,gkrDiCU_sRZKwuBlhEzv6A,Japanese,4.0,Philadelphia,Shiroi Hana,217
8382,gku-vC4YB5c7ZuNyLhjNbQ,Mexican,4.0,Saint Louis,Taqueria El Bronco,251
8383,gl3OOTSCBR3hMDSQX-dvsg,Bars,2.0,Nashville,Hooters,73
8384,gl9APAes1BYYt_8UsDVsPg,Breakfast & Brunch,4.0,Largo,Ted's Luncheonette,37
8385,glc2BHSUHZZPxAzw3Y_dcQ,Burgers,3.0,Edmonton,Carl's Jr,44
8386,gltppHhVxJN9ETmQM6BFxg,Pizza,4.5,Reno,MOD Pizza,313
8387,gm4cW6bfnr33jOnh7V95GQ,Event Planning & Services,4.5,Reno,Nothing To It Culinary Center,89
8388,gmYNsG1R5u3e3FueeowAEg,Mexican,3.0,Tucson,Filiberto's Mexican Food,59
8389,gn-cKosD0dXX3Mw-g7B1QA,Nightlife,4.0,Saint Charles,Pine Room,42
8390,gnEyjxoBYQcP9Bz72C95YA,Nightlife,2.0,Tucson,Maloney's,86
8391,goTAL_3Ns-bsMgfGmKDq0A,American (New),4.5,Metairie,Spitale's Deli & Catering,53
8392,goXz8V980-WFIreZRbLVSQ,Nightlife,4.0,Indianapolis,317 Burger,422
8393,govpAIeO0KO4FCeIfl5MSw,Mexican,3.0,Palm Harbor,El Texano,60
8394,gowa-c0fpgvosQnRWF9V3g,Pizza,4.0,Tucson,Bacio Italiano,117
8395,goyuP6nqBsW1kuOEk7i4Sg,Sandwiches,4.5,Cherry Hill,Croce's Pasta,40
8396,gp7Po29ivBTKHZAgn_Hilg,Burgers,3.0,Tucson,Lucky Wishbone,32
8397,gpRaW4K8eYjbGHzcglwF_A,Bars,4.0,Tampa,BellaBrava,31
8398,gpSv4OvISIeyBAqcNN5bqw,Nightlife,4.0,O'Fallon,Peel Wood Fired Pizza,385
8399,gpyLhszdiZ2_eIXeLIMU4w,Chicken Wings,1.5,Philadelphia,Domino's Pizza,76
8400,gqMRM12j5mder76t3bPxJw,Chicken Wings,4.0,Nashville,Siam Cafe,141
8401,gqmQA9TIdmKz3tCnz6DqFA,Japanese,4.0,Tampa,Yoko's,245
8402,grVoVN3n0M7IV1jRUiHWHQ,Burgers,4.5,Sewell,BurgerBarr,217
8403,gsd6mjQ-m5oi9QsAyerghw,American (Traditional),4.5,Tabernacle,Waller's Deli,42
8404,gsyyVQmvT9A2nAgUi7VUag,Sandwiches,4.5,St. Louis,Nudo House STL,479
8405,gt4D91tJNEuxC2xCX2EoMg,American (New),3.5,Tampa,The Blue Bistro at the Tampa Westshore Marriott,31
8406,gu-u6gf6RMxRijnmUopm3A,Event Planning & Services,4.0,Glen Mills,Saffron Indian Market,8
8407,guZdmpNVnkO5ukrF2ONSwQ,Seafood,4.5,Ardmore,De Paul's Table,37
8408,gujO7uy-VeqqEj9eNxSXIg,Mexican,2.5,Philadelphia,Chipotle Mexican Grill,26
8409,guxzC4GOY1MYY5KqfItwOQ,Nightlife,3.0,Oaks,P J Whelihan's Pub & Restaurant - Oaks,146
8410,gv9IWG3dejsacl6xPG-yyg,American (New),2.0,Franklin,Little Caesars,14
8411,gw63pra6qj49Xmq0Hp2uVg,Chicken Wings,2.5,Smyrna,Wingstop,13
8412,gwVJHAP9k-RKld352FD6Cg,Burgers,2.5,Saint Albert,Fatburger,14
8413,gw_tsYeTXIN25DqqKb1uPQ,Italian,4.5,Edmonton,Battista's Calzone,85
8414,gwv2CZD0PqQXB2U6gYmnZg,Bars,4.0,Saint Petersburg,The Joint St. Pete,82
8415,gx5Aodh8ZiMEuyM34pBvzA,Pizza,4.0,Lutz,Amici Pizza,116
8416,gxe3h95tSzE-VA4OV5CUcA,American (Traditional),3.5,Berkeley,Waffle House,48
8417,gxipZ2126wTI7uDNLttHSA,Breakfast & Brunch,4.5,Philadelphia,Buna Cafe Philly,12
8418,gyY3NIjsfGF5SUbr5PdmHA,Pizza,2.5,Downingtown,Georgio's Restaurant & Bar,39
8419,gz1nRaB7g2TzQHpqiCldHw,Mexican,3.5,Smyrna,La Siesta Mexican Restaurant,63
8420,gzQ0kbAHrAJhELi7rrAfaQ,Cafes,4.5,Nashville,Clean Eatz,34
8421,gzTZ_T24anSSHRHaZ8q_cg,Burgers,2.0,Saint Louis,Arby's,11
8422,gzk58qPan6T-rrwLaHSnXQ,Pizza,2.5,Meridian,Little Caesars,9
8423,gzln_L7ch8z-Ob6autmumw,Salad,4.0,Seminole,Trip's Diner,223
8424,h-EsSqXjqA6Jy7Oc7nb5jw,American (Traditional),4.0,Wesley Chapel,Grillsmith - Wesley Chapel,408
8425,h-g_XhTlQ_FcCj_5QhLprQ,Pizza,4.0,Mount Laurel,Scotto Pizza Cafe,40
8426,h07Yfix2ynwn9fJ3proGXQ,Nightlife,3.5,Saint Louis,Joey Bs,194
8427,h0jLNrV28BX3AC6yHaN2Kw,Pizza,4.0,Newark,Cacciatori Pizza & Pasta,37
8428,h0tUOsL3sRYVqSQlxWjW5g,Bars,4.0,Tampa,Minerva Indian Restaurant,289
8429,h2DidMy9Q9qyGlQ5xaecMA,Japanese,4.0,New Orleans,Poke Loa,238
8430,h2TLKm5xuRttX1NJUoYurQ,Mexican,3.5,New Castle,Casa Mariachi,8
8431,h2kkHQGhtVuFvMBlMY8NLw,Nightlife,3.5,Philadelphia,Pitchers Pub,89
8432,h3801KOXLyOt8BAMa1V5HQ,Burgers,3.0,Sherwood Park,A&W,8
8433,h3dUyHGGx69JUaB5v6OLcA,Sandwiches,4.0,Mullica Hill,Village Bagels,41
8434,h4mVi5rnwnVrBX0dSEzFbQ,Pizza,3.0,Plainfield,Fox's Pizza Den,26
8435,h5R47WCXmE5xevsMLxOPig,American (Traditional),3.5,Harahan,Zea Rotisserie & Cafe,71
8436,h6PuVNk0r0zEPOnr-_WKSA,Burgers,3.5,Pottstown,The New Very Best Weiner Shop,18
8437,h6v5Tgs6Wa97_XoureEkGw,Italian,3.0,Brandon,Olive Garden Italian Restaurant,168
8438,h7E819pxqtzndEh0YM537Q,Nightlife,3.5,Edmonton,Bottega 104,39
8439,h7pY4--PXa5GvZaskzAy-g,Breakfast & Brunch,4.0,Tarpon Springs,Rodie's Restaurant and Pancake House,102
8440,h81N-kVGvV9f_PWJQJN9YA,Cafes,4.0,Riverview,First Watch,231
8441,h82_S_QDq8V1htf30pZq2w,Nightlife,3.5,Flourtown,Scoogis Classic Italian,128
8442,h9GfiOchMPrz1etgz2ClLA,Italian,4.0,Exton,Sal's Pizza & Italian Restaurant,59
8443,h9Plkoms0MWKhMgaIQbWVw,Sandwiches,4.0,Washington Twp,Polizzi’s Brick Oven,15
8444,h9Qf7cOTUdzufvoRxWIFoA,Bars,3.0,New Orleans,Babins Bar And Bistro,5
8445,h9SbhQRmoQmPcZlzp3JS9w,Cafes,4.0,Tampa,Natures Table,33
8446,h9tUG_bLdX30YAED9q0Fsg,Pizza,3.0,Claymont,Claymont Steak Shop,171
8447,hA03QM1dEu5DLU0TB9rx4g,Nightlife,3.0,Holland,El Barrio Cantina & Tequila Bar,251
8448,hA8c2kWI_8DXZE1jyVxlBQ,Italian,4.5,Manayunk,The Couch Tomato Bistro,681
8449,hAZgCi6lPrO3jk6SAyWgKg,Bars,3.5,Oro Valley,Noble Hops Gastropub,545
8450,hAaS-9vvlw_UPEMqkMi7hQ,Mexican,2.5,Indianapolis,Chipotle Mexican Grill,56
8451,hAkJspgVJ3AS46bZ_gXiTQ,Italian,3.5,King Of Prussia,Little Sicily Pizza,85
8452,hBuuhKe-l-JGtLVsuPOEJg,Salad,5.0,Tarpon Springs,Wine Society,13
8453,hCb8MuUj4lM_u2gWQCagfQ,Bars,4.0,Reno,Schussboom Brewing,142
8454,hDBnGZ40GSYc63GxEmjWVg,Bars,3.0,Brownsburg,Noble Roman's Craft Pizza & Pub,39
8455,hDZ9ol_h2___MqnbQ7fbKQ,American (New),4.5,Tucson,the Glowbal,15
8456,hE-6qyH8_Tsoy4so94-P3A,Italian,4.0,Villanova,LaScala’s Fire,53
8457,hESjYC5GTpKEdk0TtvFsBQ,Breakfast & Brunch,3.0,Fairless Hills,IHOP,77
8458,hEZcDQnUywPRyEEo9QdH9Q,Sandwiches,3.5,Tucson,Baggin's Gourmet Sandwiches,24
8459,hEb0f7wRZBUhX5f4CWEukg,American (Traditional),4.5,Zionsville,Friendly Tavern,294
8460,hEoHY9Eqc7X5m-iI2CG2SA,Nightlife,3.0,Edwardsville,Buffalo Wild Wings,77
8461,hExi86DTBlmIhB2FLvqrHg,Desserts,4.5,Tampa,On Swann,1291
8462,hFMud7XDefdWM1d-p1B2dQ,Nightlife,3.5,Newark,Bahama Breeze,215
8463,hFcpKMXAsBV6hwZqnPf7ng,Pizza,4.0,Indianapolis,Napolese Pizzeria,264
8464,hFfb_9eYxIZnSwiovxVhQQ,Salad,2.5,Tarpon Springs,Westshore Pizza,42
8465,hFfrCMOMVvhDwCTGCcs1aQ,Cafes,4.0,Indianapolis,Taziki's Mediterranean Cafe - Keystone Crossing,152
8466,hFfxaiz7GW3oAh9E1nOQmw,American (New),4.0,Glen Mills,Terrain Cafe - Glen Mills,356
8467,hFhkY65hFZD0oFZlR6l4EA,Cafes,3.5,Yardley,Landolfi's Cafe & Deli,28
8468,hGNexyHxRuKs8Z7S_0jyvQ,Sandwiches,3.0,Tucson,Highland Market,26
8469,hGsITEITVK7LkZQeNv-Fpw,Bars,4.0,Metairie,A Tavola Restaurant & Wine Bar,116
8470,hHTo8EhV8nLPLcO4SHmQgQ,Mexican,3.5,Sicklerville,Plaza Azteca - Sicklerville,221
8471,hHjCQ_GO8sqh98FatwyxsA,Burgers,2.5,Tucson,Dairy Queen,13
8472,hHzKMfJe7uuw_7WIEHEwBQ,Bars,3.5,Indian Rocks Beach,PJ's Oyster Bar,289
8473,hISS86EIyZq3FAf3P0OfcA,Pizza,4.5,Royersford,Bravo Pizza of Limerick,19
8474,hJ15dD6MmaWq29xe5y0lMA,Chicken Wings,3.5,Tarpon Springs,Whiskey Wings,136
8475,hJ3LjSxb2gYuVKOHbS8duQ,American (New),3.0,Tucson,Barnfire Mesquite Grill,131
8476,hJ4H1fnlqZwepZAo9gHF6Q,American (Traditional),3.5,Nashville,First Watch,62
8477,hJbp9tcJlH2_tXrHZfQp3A,American (Traditional),3.5,Nashville,Donk's,18
8478,hJhqAfuv2n6W6DUwhVjaIw,Japanese,4.0,New Orleans,Sushi Brothers,280
8479,hJl2iR6T7ZQ0dr18JgQSpg,Salad,2.0,Richmond Heights,St. Louis Bread,76
8480,hK9ei4rE_JNqI4p6e_ozQQ,Japanese,3.5,St. Petersburg,Rollbotto Sushi,261
8481,hKrDe4ZgqFnizbZIM5APWw,Italian,3.5,Yardley,Vinces Pizza - Yardley,64
8482,hLr6cRTANzEll1hGlmbgHA,Chicken Wings,3.5,Kenner,Raising Cane's Chicken Fingers,32
8483,hNBHvMSy3SQeVHfGI4vHKQ,Bars,2.0,Tampa,Buffalo Wild Wings,139
8484,hNlvlGJsTXLJxeJ4RPsaeA,Nightlife,4.0,Philadelphia,Alamodak Restaurant and Hookah Lounge,98
8485,hNuRKVOgigDdcvwqH7v8Jw,Breakfast & Brunch,1.5,New Orleans,Subway,9
8486,hO2EgjToDcQi2e0_NnXDLw,Chicken Wings,4.0,Whiteland,Marco's Pizza,5
8487,hO7jZfv8etGSfuhDsKavLg,American (Traditional),2.5,Terrytown,Waffle House,36
8488,hOApQmKn3ACCnycMDYEgbA,Burgers,2.5,Tampa,McDonald's,12
8489,hOIKRzi-BQK4HRo2pl9bFg,Sandwiches,3.0,Fishers,Arby's,11
8490,hOVphvLElFBXKDArFRgUvQ,Bars,4.0,Indianapolis,Liter House,200
8491,hPE5YMQ3b6guHogth7qz1A,Mexican,4.0,Metairie,Taqueria Sanchez,65
8492,hPmbL4VRqWXJAmcIGoLovg,American (New),4.0,Ardmore,Not Your Average Joe's,468
8493,hQEiHNZWpqCsbQ0sKCodSg,Pizza,2.5,Tampa,Westshore Pizza,43
8494,hQY2yKi9OUGLgVApsK4h1Q,Pizza,4.0,Philadelphia,Cacia's Bakery,82
8495,hQm7205omFcZQt7wu8vLQQ,Event Planning & Services,3.0,Philadelphia,Chick-fil-A,41
8496,hRRY31tNRkFBPomU7pDiLQ,Seafood,4.0,New Orleans,Today's Cajun Seafood,150
8497,hRYoFfwwgz0K1dnUb3od8w,Sandwiches,2.5,Primos,Walt's Steak Shop,7
8498,hSjIKNd28kvm49S-ges5mA,Nightlife,4.0,Wyndmoor,Enza Pizzeria,59
8499,hT5UJB4LmoB6MTeDZIi1BA,Mexican,3.5,Reno,La Michoacana,199
8500,hTA0eCoMdAebXzm4jkx-0A,Seafood,3.5,Madeira Beach,Lisa's Cafe,443
8501,hU1GLmTjuelzo8hkaF3qdw,American (Traditional),3.5,Paoli,Baxter's American Grille,38
8502,hUX1yAimviBIhb21D_KtcQ,Mexican,3.0,Philadelphia,Cactus Restaurant & Bar,312
8503,hUuzbK1GC_Jbgk6cwx9ehA,Event Planning & Services,4.0,Greenwood,Smokehouse Catering Company,45
8504,hV0rmTB2S2fYzjQKlHtKuw,Nightlife,4.0,Tampa,Haven,372
8505,hVS67L6bYtNZyuvqDX2O6w,American (Traditional),4.0,New Orleans,JB's Fuel Dock,53
8506,hVZCCGQA-ka8Ch3GoYCDCg,Chicken Wings,4.0,Florissant,Amore Pizza,56
8507,hWjkjoeYKHEUguNXECbQSQ,Burgers,1.5,Pottstown,Burger King,12
8508,hWkB4zFBRiDJDxfVOjhRDg,Sandwiches,3.5,Medford,La Bella Pizzeria & Ristorante Italiano,46
8509,hWtwQeecwoFiUgNNDaf8Ig,Salad,4.0,Medford,ITA101,124
8510,hWzDs6ZpeAqlKiL2-wMQzw,Pizza,2.0,Saint Charles,Pizza Hut,14
8511,hXvf5a798WvQtFn0Zbh2yw,Nightlife,3.5,Treasure Island,Caddy's Treasure Island,908
8512,hYQe_ufTaQCDQCgNj176aA,Salad,3.5,Feasterville,Panera Bread,41
8513,hYXUmvr48ucxDtxk2K6k7Q,Burgers,3.0,Hamilton Township,Wing Spot,30
8514,hYs3ioWpQr-WwV9nRD5lAg,Desserts,4.5,Broomall,Apple Walnut Café,176
8515,hZZX1t5KcG6n_Q-VpxdSVQ,Chicken Wings,2.0,Marrero,Popeyes Louisiana Kitchen,9
8516,hZinn_1JNcgUewFovRT8ow,American (New),3.0,Blue Bell,Normandy Farm Hotel & Conference Center,126
8517,hZk9fYt1AvMG6uG9TQ-dwQ,Bars,4.0,Indianapolis,Union Jack Pub,283
8518,hZtDA2MptLT7zdhDQ5bKRQ,Steakhouses,2.5,New Port Richey,Applebee's Grill + Bar,67
8519,h__-jfbr1Qe3kRQjDWLuwQ,Burgers,4.0,Edmonton,Fox Burger,45
8520,h_iXktY-bFKv6KR_G6yACA,Sandwiches,3.5,St Louis,The Sliced Pint,181
8521,haMWWGHqp7p37Ev-lXr-DQ,Sandwiches,1.5,Tucson,eegee's,7
8522,haTwYzufFqFb2sq6CHwOEQ,Bars,2.5,Indianapolis,Applebee's Grill + Bar,77
8523,hbAd5qPjTBI8VSe5YWCcqQ,Sandwiches,3.5,Indianapolis,Junior Fish & Chicken,21
8524,hcJhmJTZSsar3yUoIO72MQ,Sandwiches,3.0,Kennett Square,The Terrace Cafe,22
8525,hc_Y4nxyM2RUErsOcox9_g,Breakfast & Brunch,4.0,Beech Grove,Mom's Family Restaurant,30
8526,hcmULREikxE_-URSZwly4A,Chicken Wings,2.0,Franklin,KFC,18
8527,hdcke4Vt0WZ42KbdBIVpgA,Pizza,1.5,Philadelphia,Ed's Pizza House,11
8528,hdhTBd-fs4OF0y1Vx3wikg,Sandwiches,1.5,Tampa,Subway,6
8529,hdtnpHXn-iIFTzPLvoOK0Q,Salad,4.0,Philadelphia,The Dutch,334
8530,he5tYNPN2QWQT4nhQHVYvQ,Burgers,4.0,Nashville,Rocky's Wing Shack,65
8531,hePyMqA7sTKL8iyYoHA4TQ,Event Planning & Services,3.0,Town And Country,QDOBA Mexican Eats,37
8532,heYh7-A_agC6BvgAQtFYHA,American (Traditional),3.0,Tucson,Wilburs Grill,21
8533,hfZYC7ACdd0T103mwHULbA,American (New),3.5,Sewell,Terra Nova,159
8534,hf_fxFX6yPsHBz9dQcSq8Q,Mexican,3.5,Smyrna,Mi Camino Real,23
8535,hfcJ8a-mz2pO1NU3cmeWrQ,Bars,4.5,New Orleans,Kindred,40
8536,hfoqVCwnKDvw6D0I9F-vCw,Mexican,3.0,Meridian,Los Betos,102
8537,hg46OEPyfu86hPF43nk7qQ,Bars,3.0,Plumsteadville,Capri Pizza Restaurant & Bar,29
8538,hgNZ4zXebgg4NVXDJ5lkJg,Pizza,3.0,Brentwood,Funnel Cake Factory Saint Louis,6
8539,hh-YYOIcr0sEym2cbM0GEA,Bars,4.5,Indianapolis,Hyde Park Prime Steakhouse,182
8540,hikI6cmRRfAEM7E6r6YyDg,Pizza,4.5,Folsom,Milmont Pizza,22
8541,hjRxa6xpKOwnbUgGvVCE5Q,Breakfast & Brunch,4.5,Sparks,Sparks Coffee Shop,807
8542,hjXQce4Ar2eeLYFqUbi1ig,Burgers,2.0,Indianapolis,Dairy Queen,17
8543,hjkAhCQpWn7xY7oE9Tcaaw,American (Traditional),3.5,Glen Carbon,54th Street Grill & Bar,135
8544,hjqRwbtGFmqMy5_QT3ol1g,Burgers,3.5,Tucson,BUILT Custom Burgers,29
8545,hjr1Mf6H_0th7P-caafe3w,Burgers,2.5,Franklin,Buffalo Wild Wings,118
8546,hjts5I-AFBjhNIeJuyU8ZQ,Italian,3.5,Meridian,Louie's Pizza and Italian Restaurant,147
8547,hkNlx4gU-BPijHBKsLkq5A,Seafood,4.5,St. Pete Beach,82 Degrees,75
8548,hkfIwpKvtA6q8L7JkgDpGA,American (Traditional),4.0,Metairie,Laser Tag & Games,37
8549,hkh5iyDeGLNhu-JUQFRE1Q,Event Planning & Services,3.5,New Orleans,Royal Sonesta New Orleans,492
8550,hkuIjzyewr7RyIbKvjUQ5A,Pizza,4.5,Largo,Da Pollani’s,76
8551,hlS7wJQ650VrIZ1X0O2iOA,Breakfast & Brunch,3.0,Warminster,Eagle Diner,131
8552,hlWD47o6f5UU1cmXpLGEww,Sandwiches,4.0,West Chester,The Couch Tomato Cafe - West Chester,212
8553,hla4_4VGc8DKH87klRrCgg,Chicken Wings,1.5,Florissant,KFC,15
8554,hlfmAiXBrdRX2VQEoooewg,Italian,3.5,Boise,Mancino's Pizza And Grinders,30
8555,hlwkV6_RgFXYdkijQzdykg,Steakhouses,1.5,Avon,Steak ’n Shake,101
8556,hm_vd7AoipjSa3i0AFAR5A,American (Traditional),4.0,Paoli,TJ's Restaurant & Drinkery,326
8557,hmp38bs96zxjyNOnMAsG9g,Steakhouses,4.5,St. Louis,Fleming’s Prime Steakhouse & Wine Bar,259
8558,hn3-6Oa6AzjZ-VmZ9BUw2A,Sandwiches,1.5,Tampa,Subway,8
8559,hoYmmOhTurx1GdrER9gykQ,American (Traditional),4.0,Pinellas Park,PDQ Pinellas Park,44
8560,homJzQvAq8O4xRTPzhSCZg,Sandwiches,4.0,Nashville,Whites Fish Hot Chicken & Bar-B-Que,10
8561,howa_3u8Fl0CKOdrGaciJw,Japanese,2.5,Port Richey,Royal Sushi Buffet,23
8562,hp6iyOf4yHAELQ_sjCD5Ew,American (New),3.5,Philadelphia,Independence Prime,108
8563,hq-3OvQaIGPXTmCIIRvu3w,American (Traditional),3.0,Verdi,Gold Ranch,89
8564,hqGYH5oZirUFeM3uzL4VuQ,Sandwiches,4.5,Philadelphia,Rowhome Coffee,44
8565,hqm2zJ1WY5UaVGZ6j07NNA,Breakfast & Brunch,3.5,Cherry Hill,The Turning Point - Cherry Hill,243
8566,hqqBYeQQ_c2FMvgGKrr59A,American (Traditional),3.0,Nashville,Cock of the Walk,211
8567,hrJYdX8ArjX7CwekX66e9A,Steakhouses,3.5,Philadelphia,Salvito's Pizza Palace,54
8568,hrQxyTItUixWTwaBdv18pQ,Sandwiches,2.0,Glassboro,Wawa,12
8569,hrxuwAwj7TIgAgo6TkPEMQ,Coffee & Tea,3.5,Philadelphia,Saxbys 11th and Locust,42
8570,hsPSeUpIdBsS279TAv6jhA,Pizza,2.5,Collinsville,Joes Pizza & Pasta,11
8571,hsU84UpInlNdejDpp-wNKQ,Pizza,4.0,Saint Petersburg,Bavaro's Pizza Napoletana & Pastaria,277
8572,hsslqZAVtu093rkguSpltA,American (New),3.5,Philadelphia,Punch Line Philly,273
8573,htDRn1cXDyimxz6BJWB3LQ,Nightlife,4.0,New Orleans,Josephine Estelle,364
8574,hu9biToB-LA9VQGKPACffw,Pizza,4.0,Clearwater,Zeko's Pizzeria,63
8575,huIIVzj-e0oa2kN0B6-2-A,Coffee & Tea,3.5,Seminole,Wawa,8
8576,huta5nl96oXBxnFIQeMTTA,Mexican,3.5,Wesley Chapel,Cantina Laredo,282
8577,hvN_12-k_q_wbfOfjM-HSw,Sandwiches,2.0,Nashville,Domino's Pizza,26
8578,hwK5v_44MC9YDx2Yr9PTdQ,Seafood,2.5,Madeira Beach,Bubba Gump Shrimp,532
8579,hwRGsA-nW5Hi9LTApwA5RA,Sandwiches,2.5,Boise,Subway,14
8580,hwo2QG6Jt14sLm-bidkxIQ,American (Traditional),3.0,Metairie,Waffle House,18
8581,hxPnlWZmirx7neooZykmtg,American (Traditional),5.0,Philadelphia,Sutton's,74
8582,hx_9etInU71CGRs6xDjM0g,Coffee & Tea,4.5,lawrence,Brickhouse Coffee,31
8583,hxlQ_hMX-InQhXNg9MReCA,Breakfast & Brunch,1.5,Kenner,Taco Bell,18
8584,hxz-ZUqfwcueJu3eIGcBMA,Coffee & Tea,4.5,Philadelphia,Lombard Cafe,20
8585,hy1YKIyhQ04CyF9ntJHVFg,Bars,3.5,Glen Mills,White Dog Cafe,53
8586,hy5GpGXAna-5qrb3zNub6g,Mexican,3.0,Mt. Laurel,On The Border Mexican Grill & Cantina,168
8587,hyFzDuyOWNG2rg5GYJ2wiQ,Nightlife,4.5,Philadelphia,Alpen Rose,153
8588,hyMK_bUrIIXuTOFKHJKVNg,Cafes,3.5,Zephyrhills,Rick's Cafe,21
8589,hyWUsCIwubEYdgMl_hcSfg,American (New),4.0,Reno,Land Ocean - Reno,335
8590,hyXrO6RoAi5GnTl8s72Pkw,Burgers,2.0,Tampa,Burger King,34
8591,hyq0W0_Sc5PNyXBdxVki5g,Sandwiches,2.5,St. Louis,St. Louis Bread,48
8592,hyz8wwijhMyqUVojAJovGg,American (Traditional),3.5,Tarpon Springs,Dock's Waterfront,23
8593,hzLBZvrLR_NGqFj4MHnIaA,Burgers,2.0,Saint Petersburg,Burger King,20
8594,i-KD2ru_CLkCCufOFWR5Mg,Italian,4.0,Palm Harbor,Positano's,215
8595,i-PnnY7TQvVpbPIHCfBodw,Chicken Wings,4.5,Kenner,KJ's Place,7
8596,i1KEkHgdw4gS-c6Z-vKZIw,American (Traditional),2.0,Indianapolis,Popeyes Louisiana Kitchen,33
8597,i1WPpsuD5gyLppyB71vv6A,Nightlife,3.5,Cherry Hill,Bahama Breeze,380
8598,i1eCOY99XXkn3zEJMp6kew,Pizza,1.5,Indianapolis,Domino's Pizza,17
8599,i2BdYwl6daYX0ObRX14t1w,Coffee & Tea,5.0,Jamison,Simply Delicious by Tina,12
8600,i2WiqWwv3H9DZJ8uaqwPDA,American (New),3.5,Clearwater,BJ's Restaurant & Brewhouse,274
8601,i2bCMJAYSdansxccLYsh0A,Italian,2.0,Indianapolis,Big Kahuna's Pizza,35
8602,i5C6RVgr03HSrgCl8oa1Fg,Salad,4.0,Santa Barbara,Patxi's Pizza,730
8603,i607N2kaxpGXXeSVsQFJBQ,Sandwiches,3.5,Clearwater,Seminole Subs & Gyros,59
8604,i6DlLLxZ2iwQRxhUDx3TTg,Mexican,3.5,Philadelphia,The Adobe Cafe,317
8605,i6YvzoCYT6vCxBxqD7nR-g,Bars,4.0,New Orleans,Sazerac Bar,493
8606,i6_elzfbdvp8rTjQ_AjY6A,Cafes,2.5,Ardmore,IHOP,76
8607,i76ERS3jM111T3VMbi2yrQ,American (New),4.5,Collingswood,Sagami,584
8608,i7H6gGM5jXMMrhr8VRZXDg,Nightlife,4.0,Philadelphia,The Black Squirrel Pub and Haunt,22
8609,i7WnyDXKpT-mPaHEMY-HcQ,Sandwiches,4.0,Voorhees Township,Harvest Coffee Roastery,13
8610,i8-a2AE0kdjC6X2ZGl6p2g,Sandwiches,4.5,Springfield,Johnny Paisano's,60
8611,i8F7QkAedeIvcSN81evTRA,Sandwiches,2.0,Tampa,Subway,7
8612,i8tZ64fBj0svtBW2Yy7KtQ,Pizza,1.0,Smyrna,Little Caesars,13
